title,text,label
COVID-19,Fact Check: 14-Year-Old Killed In Bihar Is Not 'Cycle Girl' Jyoti Paswan. Fact Check: BR Ambedkar's great-grandson mistakes cattle breed for caste,fake
POLITICS,"Mamata Banerjee, Narendra Modi likely to share stage at 23rd January event: Report",real
ELECTION,"Jyotiraditya Scindia joins BJP, says Congress not the party it used to be",real
ELECTION,UÛªkhand BJP MLA faces allegation of Û÷sexually exploitingÛª a woman,real
POLITICS,The truth about the US President Trumpï¿½s India-US jersey,fake
POLITICS,Did Yogi Adityanath ever claim himself as God? What is the reality?.Did Nirmala Sitharaman touch IAF pilot Abhinandan?s mother?s feet? Here?s the...,fake
MISLEADING,"Fact Check: No, Ravish Kumar Did Not Identify Delhi Riot Gunman Shahrukh As Anurag Mishra",fake
COVID-19,2019 Pic Peddled As Buses Organised By Priyanka Gandhi Vadra For...,fake
GOVERNMENT,Kejriwal Vs Modi: Fact vs Non-Fact,fake
VIOLENCE,Viral video showing cracker stalls gutted during Diwali is not from Khammam,fake
VIOLENCE,2018 video of doctor attacked in MP recirculated amidst Kolkata doctorsÕ strike,fake
VIOLENCE,Old photos from Kashmir shared as recent to portray normalcy in region,fake
VIOLENCE,"No, this is not a video of Indian soldiers dancing to celebrate a recent airstrike on Pakistan.No, this is not a video of Indian Army soldiers skydiving",fake
COVID-19,"India developing 160 km-range Astra missile to get an edge over China, Pakistan",real
POLITICS,Fact Check: Did Shiv Sena 'Goons' Assault IDBI Bank Employee In Maharashtra?. Fact Check: Did Deepika Padukone Sport Pro Farmers' Protest Slogan While Reporting To NCB Office?,fake
TERROR,ÔParkinsonÕs is recognised as disablingÕ: NPRD seeks NHRCÕs intervention in Stan SwamyÕs case,real
TERROR,Rajnath Singh performs Shastra Puja at Sikkims Sherathang less than 2 km from LAC,real
MISLEADING,Video of Muslims exiting quarantine centre: Not Vinayaka Temple but residential lodging,fake
POLITICS,False: Govt has not suspended PC&PNDTC Act which prohibits sex selection before or after conception,fake
MISLEADING,Fact Check: Did Zee News Employee Attack Doctor For Trying To Administer COVID-19 Test?.Fact Check: Is India trying to prevent people from posting COVID-19 updates?,fake
ELECTION,"Rafale aircraft makes debut at Republic Day flypast, carries out ï¿½Brahmastraï¿½ formation",real
MISLEADING,Fact Check: First Dose Of COVAXIN Administered On Bharat Biotech Vice President VK Srinivas?.Fact Check: Is this Bharat Biotech VP taking the first dose of anti-Covid drug Covaxin?,fake
TERROR,Chinese have occupied Indian land: Rahul Gandhi,real
TERROR,"Post lockdown, banks to disburse Rs 5.6L cr: Finance Minister",real
TERROR,Tamil Nadu government denies nod to ally BJP for rally on lines of rath yatra,real
MISLEADING,"Did Ministry of Road Transport and Highways issue this circular? No,...",fake
ELECTION,Ruling Maharashtra coalition govt partner Congress admits to some issues in alliance,real
ELECTION,Frustrated attempt: Congress slams Centre over eviction notice to Priyanka Gandhi,real
TERROR,Pay $717 million to Chinese banks: UK court to Anil Ambani,real
POLITICS,"AAP, BJP, Congress politicise Delhi HCâs order to remove Hanuman temple at Chandni Chowk",fake
COVID-19,"After scuttling Iran deal, Trump renews fight with media; threatens to revoke credentials",fake
GOVERNMENT,"Amid Ladakh stand-off, Army mulls employing heli-kites, aerostats for surveillance of mountain passes",real
POLITICS,"Mamata Banerjee insulted Netaji to appease 30 percent voters, says Kailash Vijayvargiya",real
ELECTION,Mayawati expects Mahagathbandhans prospects to improve in next 2 phases,real
VIOLENCE,COVID-19 scare: Karnataka govt suspends kindergarten classes in Bengaluru,real
TERROR,Ayodhyas moved on from Babri demolition but outsiders keep taking it back,real
POLITICS,"Army readies for long winter haul as India, China hold 5th round of Corps Commander-level talks",real
TERROR,"India, Japan to conduct joint military exercise from 19 October",real
MISLEADING,Fact Check: TIME magazine did not publish TIMEto go cover featuring...,fake
TERROR,Nirbhaya Case: SC dismisses convict Pawan Guptas claim he was minor in 2012,real
COVID-19,False claim that Mohd RafiÕs song on Kashmir ÔJannat ki hai TasveerÕ was banned in 1966,fake
POLITICS,Let?s celebrate AAP?s criminal MLAs!,fake
GOVERNMENT,No central data on deaths during lockdown: Govt,real
COVID-19,"Sensex, Nifty hit record highs after RBI revises real GDP growth projection",real
ELECTION,"Farooq holds in-person meeting with NC leaders, says all-party meet soon",real
TERROR,CPNET results 2019 declared at cpnet.in | Direct link available here,real
ELECTION,"States adamant, GST meet again ends in deadlock",real
VIOLENCE,"In the lotus vs hand battle, the elephantï¿½s weight may scuttle the scales",real
VIOLENCE,ISIS destroying artefacts in Iraq shared as TMC workers breaking Vidyasagar statue,fake
VIOLENCE,Fact Check: Old congregation picture being falsely shared as lockdown violation...,fake
VIOLENCE,"No, The Man Being Hit With Slippers Is Not A Himachal BJP MLA",fake
TRAD,"MLA Pranav Singh Champion ï¿½ lover of guns, expensive liquor & perfume whoï¿½s back in BJP",real
COVID-19,"No, This Video Does Not Show Soldiers Celebrating Ganpati At Galwan.... Fact Check: Did Soldiers At Galwan Valley Celebrate Ganesh Puja As Claimed In The Viral Video?",fake
VIOLENCE,"Video from 2019 showing flooded Nalanda College, Patna shared as recent",fake
ELECTION,Devendra Fadnavis set to play key role in BJPÛªs campaign in Bihar polls,real
MISLEADING,Scuttling Transparency? ?Election Commission does not respond to 2000 ?RTI Online? applications,fake
GOVERNMENT,Fact Check: CM Uddhav Thackeray's Old Birthday Celebration Peddled As Recent.Fact Check: PM Narendra Modi's Independence Day speech,fake
MISLEADING,"Fact Check: Do 50 Crore Indian Mobile Subscribers Face Risk Of Deactivation Over Aadhaar eKYC?.Fact Check: Ex-IPS Officer Targets PM Modi, Shares Fake Image Of Kerala Floods",fake
VIOLENCE,"690 cases registered, nearly 2,200 arrested in Delhi riots case",real
MISLEADING,Fact Check: Did Bipin Rawat seek Army chief?s dismissal over Ladakh crisis?.Fact Check: Did Bipin Rawat seek Army chiefs dismissal over Ladakh crisis?,fake
VIOLENCE,Video viral with false claim that Muslims scatter notes on the road to spread coronavirus,fake
TERROR,"Seeking to study law at 77, woman challenges BCI rule on fixing age limit for admission",real
VIOLENCE,Super Cyclone Amphan to make landfall in West Bengal coast on Wednesday,real
MISLEADING,Msg claiming images of Lord Ram and Ram Mandir will be displayed at NY billboard is TRUE,fake
ELECTION,"Upcoming budget to be part of series of ï¿½mini budgetsï¿½ that FM gave in 2020, says PM Modi",real
COVID-19,Fact Check: Are fruit carts being destroyed in Ahmedabad ahead of Trumps visit?.Fact check: Is this lion roaming free on the streets of Mumbai?,fake
TERROR,"ÔStrengthening cooperation against all threats, not just those posed by ChineseÕ: US at 2+2 dialogue",real
COVID-19,"Fact Check: No, these EVMs in Bihar were not meant for rigging polls.The Five mantras for Fact Checking",fake
VIOLENCE,"Rajasthan Speaker moves SC again, challenges July 24 HC order",real
ELECTION,"In Mukul Roys elevation as BJP vice-president, a message for Trinamool turncoats",real
ELECTION,"55 Rajya Sabha seats, including Amit ShahÕs, to go to polls on March 26",real
ELECTION,"Filling vacant govt posts, clean drinking water ? BJP releases its Delhi poll manifesto",real
TERROR,"Mehbooba Mufti disrespecting tricolor by refusing to touch it, says Ravi Shankar Prasad",real
GOVERNMENT,This post related to PM ModiÕs brother is misleading; hereÕs the...,fake
COVID-19,India to take lead in providing vaccine to the world: S Jaishankar,real
TRAD,Kamal Nath says ï¿½all is wellï¿½ as Congress looks to escape floor test in MP,real
POLITICS,Fact Check: Is Tollywood actress Tamannah marrying Pakistani cricketer Abdul Razzaq?.FACT CHECK: Actor-turned Chandigarh BJP MP Kirron Kher did not say rape is part of Indian culture,fake
COVID-19,Fact Check: Morphed images of Thailand floods inundate social media.Fact Check: Old Kumbh Mela photos passed on social media as recent ones,fake
POLITICS,Google honours illustrator Sir John Tenniel on his 200th birth anniversary with doodle,real
POLITICS,"BJP misleads on Rafale, claims Reliance was already part of agreement finalised by UPA-II",fake
GOVERNMENT,"New guidelines for gyms, yoga institutes: 6-feet distance, masks, Aarogya Setu app must",real
GOVERNMENT,Curfew relaxed in Guwahati for 7 hrs as protests against Citizenship Act abate,real
COVID-19,"COVID-19 recovery rate rises to 70.77 pc, fatality rate declines to 1.96 pc: Health Ministry",real
TERROR,"Post letter row, Ravneet Bittu, Gaurav Gogoi elevated in Lok Sabha",real
GOVERNMENT,IANS Publishes Satire Article On Imran Khan As News,fake
GOVERNMENT,"16-year-old girl abducted, gangraped in UPÕs Muzaffarnagar",real
COVID-19,Fact Check: Puneâs âgolden boyâ passed off as MK Stalinâs grandson on Facebook,fake
ELECTION,Onions thrown towards Bihar CM Nitish Kumar at poll rally in Madhubani,real
MISLEADING,Rahul Gandhi In Dubai: Fake Claims About Â£1500 Breakfast Go Viral,fake
ELECTION,CAA-NPR-NCR unconstitutional package: Congress-led opposition parties demand its withdrawal,real
ELECTION,Rajasthan governor returns proposal; asks govt if it will take floor test,real
ELECTION,Pakistani players were not checked during the match against India; heres...,fake
COVID-19,"FAKE Alert: Govt is NOT providing Rs 3,500 under ?Pradhan Mantri....Is Modi govt launching a new Rs 1,000 note?",fake
POLITICS,Tell India exactly whats happening: Rahul Gandhi to Govt amid standoff with China,real
ELECTION,Dramabaazi: Nirmala Sitharaman on Rahul Gandhis meeting with migrants,real
MISLEADING,Clipped video viral with false claim that Rahul Gandhi wants to leave India and settle abroad,fake
VIOLENCE,This video of a man beating two women is not from....2018 Incident Of Woman Beaten By Husband Over Infidelity Shared With...,fake
TRAD,"With no evidence of ï¿½love jihadï¿½, man released from jail but UP police say probe to continue",real
COVID-19,"Fact Check: Did Wayanad celebrate Rahul Gandhis victory with Pakistani flags?.Fact Check: Did 25,000 Soldiers Return Shaurya Chakra Awards To Support...",fake
GOVERNMENT,MSRTC buses to resume inter-district operations from today,real
VIOLENCE,"Girl seen with Tamil beggars in Mangalore? No, this picture is...",fake
COVID-19,"Fact Check: Has Russia released 500 lions, forcing people to stay indoors given the COVID-19 pandemic ?.Has Russia released 500 lions on streets to keep people inside? Fact check",fake
VIOLENCE,Video From Mumbai Peddled As Police Retaliation For Attack On Indore...,fake
GOVERNMENT,Censor Board denies nod for Malayalam film Varthamanam on JNU agitation,real
COVID-19,Fact Check: Did US Economy Perform Worse Than India In April-June Quarter?. Fact Check: Did A Flyover Collapse In Bengaluru?,fake
POLITICS,"Nepal puts on hold changes on map, does not include three disputed areas with India",real
VIOLENCE,One dead as Bengal police lathicharge BJP supporters during Siliguri rally.Old video of lathicharge in Bihar shared as policemen beating up Kashmiris,fake
GOVERNMENT,Fact check: Viral image of PM Modi in white gown is morphed.,fake
POLITICS,"Did Multiple BJP Candidates Get Identical Votes of 2,11,820?. Did BJP MPs in seven constituencies get 211820 votes? Here?s the...",fake
POLITICS,Did Manmohan Singh get the first position in Ôfifty photos of...,fake
TERROR,FBI arrests man for killing 27-year-old Indian national in US seven years ago,real
COVID-19,"2,889 fresh COVID-19 cases in Delhi take tally to over 83,000; death toll climbs to 2,623",real
MISLEADING,Video Of Daring Bird Rescue In A Chopper Is Not From Surat,fake
POLITICS,"No, Kiran Bedi has not been appointed the new governor of J&K",fake
POLITICS,Suresh Chavhanke shares at least 5-year-old image as Telangana govtÕs free gift during Ramzan,fake
MISLEADING,"Fact Check: No, this woman was not raped inside a corona isolation ward",fake
ELECTION,Punjab Chief Minister lashes out against Delhi Chief Minister Arvind...,real
VIOLENCE,"Old, unrelated photo shared as farmers protesting revocation of Article 370",fake
POLITICS,"PM Modi gives clarion call over coronavirus crisis, asks citizens to unite in fight against menace",real
VIOLENCE,Fact Check: Truth behind video showing two men being thrashed in an office chamber,fake
COVID-19,"Fact Check: Is Govt providing jobs to one member of each....Indian Government is NOT giving Rs.2,000 to each citizen; Fact Check",fake
TERROR,No more scotch?ÊIndia bans imported goods at Army canteens: Report,real
GOVERNMENT,How two IIT-Bombay professors modelled Covid spread by studying coughs,real
COVID-19,Government says Chandrayaan-3 to be launched in first half of 2021,real
GOVERNMENT,SRK didnt talk about leaving the country; heres the fact check,fake
ELECTION,"Congress sacks Sachin Pilot as Rajasthan state chief, deputy CM",real
COVID-19,MOH has not issued Office Memo stating compulsory holiday in 4 states due to COVID-19,fake
COVID-19,Army Chief on Nepal visit to mend fences,real
VIOLENCE,2017 Photo Of Dogs Lounging On Hospital Beds In Bihar Viral As Recent.Fact Check: Video of coronavirus patients outside hospital is not from India,fake
GOVERNMENT,Deadlock continues as farmers reject govt proposal to set up expert panel; all eyes on Dec 3,real
TERROR,"VHP to step up pressure on Modi govt over Ram temple construction, to hold big events",real
COVID-19,"Indias Coronavirus death toll reaches 109, infections top 4000 as Govt draws aggressive containment plan",real
COVID-19,"Fact check: No, China Has Not Cancelled Dollar Peg In Stock Exchange...",fake
VIOLENCE,Dont believe this FAKE quote attributed to Parvez Musharraf,fake
VIOLENCE,"ÔLitmus test for HM Amit Shah, CM Yogi AdityanathÕ: Congress demands inquiry by SC judge in Vikas Dubey killing",real
VIOLENCE,Fact Check: Photos Of Interfaith Couple Shared With False 'Love Jihad' Claims. Dated Videos Shared With False Claim Of 'Another Shaheen Bagh Averted',fake
